pdb_id	candidate_count	valid_candidate_count	failed_candidate_count	rank1_seed	rank1_sample	ranking_score	rank1_rmsd	rank1_valid_rmsd	rank1_eval_status	rank1_evaluation_protocol	candidate_failure_reasons	exclude_from_strict_rank1_rmsd	exclusion_reason
6TNA	25	25	0	8888	0	0.7082224488258362	1.709	True	SUCCESS	foldbench_full		False	
6U6J	25	25	0	66	0	0.9486811757087708	0.313	True	SUCCESS	foldbench_full		False	
6U79	25	25	0	42	0	0.1297833770513534	5.241	True	SUCCESS	foldbench_full		False	
6U7Y	25	25	0	101	0	0.9230595231056212	0.216	True	SUCCESS	foldbench_full		False	
6U7Z	25	25	0	2024	0	0.919730544090271	0.31	True	SUCCESS	foldbench_full		False	
6U89	25	25	0	2024	0	0.9522472620010376	0.367	True	SUCCESS	foldbench_full		False	
6U8F	25	25	0	8888	0	0.8920889496803284	0.192	True	SUCCESS	foldbench_full		False	
6U8U	25	25	0	66	0	0.947490394115448	0.573	True	SUCCESS	foldbench_full		False	
6UBU	25	25	0	2024	0	0.8587223887443542	0.355	True	SUCCESS	foldbench_full		False	
6UC7	25	25	0	42	0	0.8659255504608154	0.615	True	SUCCESS	foldbench_full		False	
6UC8	25	25	0	2024	0	0.8574507832527161	0.332	True	SUCCESS	foldbench_full		False	
6UC9	25	25	0	8888	0	0.8827434182167053	0.265	True	SUCCESS	foldbench_full		False	
6UES	25	25	0	8888	0	0.1543982923030853	2.536	True	SUCCESS	foldbench_full		False	
6UET	25	25	0	8888	0	0.9356250166893004	1.559	True	SUCCESS	foldbench_full		False	
6UEY	25	25	0	8888	0	0.6971959471702576	22.499	True	SUCCESS	foldbench_full		False	
6UF1	25	25	0	2024	0	0.6715806722640991	18.196	True	SUCCESS	foldbench_full		False	
6UFG	25	25	0	8888	0	0.6945809125900269	3.763	True	SUCCESS	foldbench_full		False	
6UFH	25	25	0	101	0	0.7536593675613403	3.05	True	SUCCESS	foldbench_full		False	
6UFJ	25	25	0	2024	0	0.6493292450904846	18.164	True	SUCCESS	foldbench_full		False	
6UFK	25	25	0	42	0	0.6483681797981262	18.216	True	SUCCESS	foldbench_full		False	
6UFM	25	25	0	66	0	0.8045495748519897	1.182	True	SUCCESS	foldbench_full		False	
6UGG	25	25	0	66	0	0.2447673678398132	15.42	True	SUCCESS	foldbench_full		False	
6UGI	25	25	0	8888	0	0.1377594470977783	0.298	True	SUCCESS	foldbench_full		False	
6UGJ	25	25	0	101	0	0.7269852161407471	0.963	True	SUCCESS	foldbench_full		False	
6UP0	25	25	0	2024	0	0.8116578459739685	18.076	True	SUCCESS	foldbench_full		False	
6V9B	25	25	0	101	0	0.8961780071258545	1.004	True	SUCCESS	foldbench_full		False	
6V9D	25	25	0	66	0	0.897013783454895	0.959	True	SUCCESS	foldbench_full		False	
6VA1	25	25	0	42	0	0.432449609041214	2.909	True	SUCCESS	foldbench_full		False	
6VA2	25	25	0	8888	0	0.8546254634857178	4.584	True	SUCCESS	foldbench_full		False	
6VA3	25	25	0	8888	0	0.8558036684989929	2.812	True	SUCCESS	foldbench_full		False	
6VA4	25	25	0	101	0	0.8640614151954651	1.186	True	SUCCESS	foldbench_full		False	
6VAR	25	25	0	42	0	0.1064454466104507	16.402	True	SUCCESS	foldbench_full		False	
6VEM	25	25	0	42	0	0.8443060517311096	0.146	True	SUCCESS	foldbench_full		False	
6VMY	25	25	0	2024	0	0.8433499336242676	2.083	True	SUCCESS	foldbench_full		False	
6VU1	25	25	0	66	0	0.1552652716636657	2.252	True	SUCCESS	foldbench_full		False	
6VUH	25	25	0	101	0	0.5583423972129822	1.572	True	SUCCESS	foldbench_full		False	
6VUI	25	25	0	8888	0	0.8548895120620728	0.795	True	SUCCESS	foldbench_full		False	
6VVJ	25	25	0	101	0	0.1173714622855186	10.71	True	SUCCESS	foldbench_full		False	
6VWT	25	25	0	101	0	0.488451600074768	30.042	True	SUCCESS	foldbench_full		False	
6VWV	25	25	0	101	0	0.5000579953193665	31.975	True	SUCCESS	foldbench_full		False	
6VZC	25	25	0	101	0	0.1245232373476028	2.074	True	SUCCESS	foldbench_full		False	
6W3M	25	25	0	42	0	0.1244910731911659	2.564	True	SUCCESS	foldbench_full		False	
6WJR	25	25	0	101	0	0.7224307060241699	2.753	True	SUCCESS	foldbench_full		False	
6WJS	25	25	0	42	0	0.1688349843025207	2.653	True	SUCCESS	foldbench_full		False	
6WLJ	25	25	0	42	0	0.1401992738246917	9.826	True	SUCCESS	foldbench_full		False	
6WLK	25	25	0	42	0	0.1399643868207931	9.896	True	SUCCESS	foldbench_full		False	
6WLL	25	25	0	2024	0	0.1658903956413269	3.794	True	SUCCESS	foldbench_full		False	
6WLM	25	25	0	2024	0	0.1658759266138076	2.712	True	SUCCESS	foldbench_full		False	
6WLN	25	25	0	2024	0	0.1151185855269432	41.359	True	SUCCESS	foldbench_full		False	
6WLO	25	25	0	8888	0	0.1253503412008285	38.911	True	SUCCESS	foldbench_full		False	
6WLQ	25	25	0	8888	0	0.1545069068670272	3.782	True	SUCCESS	foldbench_full		False	
6WLR	25	25	0	8888	0	0.1542762666940689	2.531	True	SUCCESS	foldbench_full		False	
6WLS	25	25	0	101	0	0.1608785986900329	4.579	True	SUCCESS	foldbench_full		False	
6WLT	25	25	0	42	0	0.158538743853569	6.629	True	SUCCESS	foldbench_full		False	
6WLU	25	25	0	42	0	0.1584939062595367	7.118	True	SUCCESS	foldbench_full		False	
6WTL	25	25	0	101	0	0.9474561810493468	0.369	True	SUCCESS	foldbench_full		False	
6WTR	25	25	0	101	0	0.949265480041504	0.526	True	SUCCESS	foldbench_full		False	
6WY2	25	25	0	42	0	0.5867277979850769	11.408	True	SUCCESS	foldbench_full		False	
6WY3	25	25	0	42	0	0.5548908710479736	3.132	True	SUCCESS	foldbench_full		False	
6WZR	25	25	0	8888	0	0.562920093536377	22.6	True	SUCCESS	foldbench_full		False	
6WZS	25	25	0	8888	0	0.5354818105697632	21.664	True	SUCCESS	foldbench_full		False	
6XB7	25	25	0	101	0	0.8154560327529907	14.714	True	SUCCESS	foldbench_full		False	
6XKN	25	25	0	66	0	0.9071989059448242	10.873	True	SUCCESS	foldbench_full		False	
6XKO	25	25	0	8888	0	0.9056316614151	6.295	True	SUCCESS	foldbench_full		False	
6XRQ	25	25	0	66	0	0.887802004814148	0.814	True	SUCCESS	foldbench_full		False	
6XRZ	25	25	0	42	0	0.1140726134181022	14.511	True	SUCCESS	foldbench_full		False	
6XUR	25	25	0	101	0	0.6715781092643738	9.002	True	SUCCESS	foldbench_full		False	
6XUS	25	25	0	2024	0	0.6767382025718689	9.3	True	SUCCESS	foldbench_full		False	
6XWJ	25	25	0	101	0	0.0859588012099266	1.613	True	SUCCESS	foldbench_full		False	
6XWW	25	25	0	42	0	0.0327464751899242	1.711	True	SUCCESS	foldbench_full		False	
6XXA	25	25	0	101	0	0.0860591679811477	4.652	True	SUCCESS	foldbench_full		False	
6XXB	25	25	0	2024	0	0.032716941088438	2.135	True	SUCCESS	foldbench_full		False	
6Y0T	25	25	0	8888	0	0.4307179749011993	9.066	True	SUCCESS	foldbench_full		False	
6Y0Y	25	25	0	66	0	0.5980239510536194	0.559	True	SUCCESS	foldbench_full		False	
6Y3G	25	25	0	101	0	0.6716177463531494	1.099	True	SUCCESS	foldbench_full		False	
6YL5	25	25	0	8888	0	0.2441212981939315	15.273	True	SUCCESS	foldbench_full		False	
6YLB	25	25	0	42	0	0.4992508888244629	22.969	True	SUCCESS	foldbench_full		False	
6YMC	25	25	0	66	0	0.3475329875946045	23.607	True	SUCCESS	foldbench_full		False	
6YMI	25	25	0	101	0	0.4917576014995575	29.484	True	SUCCESS	foldbench_full		False	
6YMJ	25	25	0	8888	0	0.5428969860076904	28.143	True	SUCCESS	foldbench_full		False	
6YMK	25	25	0	66	0	0.53156977891922	28.137	True	SUCCESS	foldbench_full		False	
6YML	25	25	0	66	0	0.7539629340171814	16.69	True	SUCCESS	foldbench_full		False	
6YMM	25	25	0	2024	0	0.735447108745575	17.192	True	SUCCESS	foldbench_full		False	
6Z18	25	25	0	66	0	0.914305567741394	1.01	True	SUCCESS	foldbench_full		False	
6ZPF	25	25	0	66	0	0.939782738685608	6.163	True	SUCCESS	foldbench_full		False	
6ZQ9	25	25	0	66	0	0.9395979046821594	6.148	True	SUCCESS	foldbench_full		False	
6ZR1	25	25	0	66	0	0.9394978284835817	6.126	True	SUCCESS	foldbench_full		False	
6ZRL	25	25	0	66	0	0.939528226852417	5.747	True	SUCCESS	foldbench_full		False	
6ZRS	25	25	0	66	0	0.9395414590835572	6.138	True	SUCCESS	foldbench_full		False	
6ZW3	25	25	0	66	0	0.9390966296195984	5.748	True	SUCCESS	foldbench_full		False	
6ZWU	25	25	0	66	0	0.9390384554862976	5.763	True	SUCCESS	foldbench_full		False	
6ZX5	25	25	0	66	0	0.9397506713867188	6.147	True	SUCCESS	foldbench_full		False	
6ZX8	25	25	0	66	0	0.9394800662994384	6.149	True	SUCCESS	foldbench_full		False	
6ZXZ	25	25	0	66	0	0.4168948531150818	15.091	True	SUCCESS	foldbench_full		False	
6ZYB	25	25	0	2024	0	0.1740218847990036	0.291	True	SUCCESS	foldbench_full		False	
7A3Y	25	25	0	101	0	0.866847038269043	4.681	True	SUCCESS	foldbench_full		False	
7A9L	25	25	0	66	0	0.9394208192825316	5.778	True	SUCCESS	foldbench_full		False	
7A9N	25	25	0	66	0	0.9396734237670898	6.152	True	SUCCESS	foldbench_full		False	
7A9O	25	25	0	66	0	0.9397645592689514	6.138	True	SUCCESS	foldbench_full		False	
7A9P	25	25	0	66	0	0.9394166469573976	5.73	True	SUCCESS	foldbench_full		False	
7A9Q	25	25	0	66	0	0.9392585754394532	6.183	True	SUCCESS	foldbench_full		False	
7A9R	25	25	0	66	0	0.9394240379333496	5.743	True	SUCCESS	foldbench_full		False	
7A9S	25	25	0	66	0	0.9395599961280824	6.157	True	SUCCESS	foldbench_full		False	
7A9T	25	25	0	66	0	0.9398218989372252	6.13	True	SUCCESS	foldbench_full		False	
7D12	25	25	0	2024	0	0.7083251476287842	3.99	True	SUCCESS	foldbench_full		False	
7D7W	25	25	0	101	0	0.8825882077217102	0.277	True	SUCCESS	foldbench_full		False	
7D7X	25	25	0	66	0	0.8913915753364563	0.213	True	SUCCESS	foldbench_full		False	
7D7Y	25	25	0	101	0	0.8961049914360046	0.29	True	SUCCESS	foldbench_full		False	
7D7Z	25	25	0	101	0	0.8589215278625488	0.309	True	SUCCESS	foldbench_full		False	
7D81	25	25	0	8888	0	0.8820667266845703	1.413	True	SUCCESS	foldbench_full		False	
7D82	25	25	0	8888	0	0.8442775011062622	1.401	True	SUCCESS	foldbench_full		False	
7DD4	25	25	0	101	0	0.131663978099823	4.526	True	SUCCESS	foldbench_full		False	
7E9E	25	25	0	8888	0	0.8954781889915466	1.15	True	SUCCESS	foldbench_full		False	
7E9I	25	25	0	2024	0	0.9146069288253784	0.308	True	SUCCESS	foldbench_full		False	
7EAF	25	25	0	2024	0	0.8974922895431519	0.592	True	SUCCESS	foldbench_full		False	
7EAG	25	0	25	2024	0	0.411542534828186		False	missing_output	unavailable	GDT_TOO_FEW_MAPPED_POSITIONS	True	NO_CANDIDATE_HAS_VALID_RMSD
7ECJ	25	25	0	66	0	0.8060142993927002	16.988	True	SUCCESS	foldbench_full		False	
7ECK	25	25	0	66	0	0.2461627721786499	17.319	True	SUCCESS	foldbench_full		False	
7ECL	25	25	0	66	0	0.2512203454971313	22.238	True	SUCCESS	foldbench_full		False	
7ECM	25	25	0	42	0	0.4912041425704956	14.649	True	SUCCESS	foldbench_full		False	
7ECN	25	25	0	42	0	0.5255999565124512	3.363	True	SUCCESS	foldbench_full		False	
7ECO	25	25	0	66	0	0.3952332139015198	20.623	True	SUCCESS	foldbench_full		False	
7ECP	25	25	0	66	0	0.4041455388069153	13.98	True	SUCCESS	foldbench_full		False	
7EDL	25	25	0	42	0	0.9197331666946412	0.778	True	SUCCESS	foldbench_full		False	
7EDM	25	25	0	8888	0	0.9217057824134828	1.04	True	SUCCESS	foldbench_full		False	
7EDN	25	25	0	2024	0	0.3904926478862762	18.857	True	SUCCESS	foldbench_full		False	
7EDT	25	25	0	66	0	0.8725771903991699	1.917	True	SUCCESS	foldbench_full		False	
7EDU	25	25	0	42	0	0.5345183610916138	14.996	True	SUCCESS	foldbench_full		False	
7EEM	25	25	0	101	0	0.5025513768196106	0.719	True	SUCCESS	foldbench_full		False	
7EFG	25	25	0	42	0	0.0344027839601039	10.999	True	SUCCESS	foldbench_full		False	
7EFH	25	25	0	42	0	0.0344005860388278	10.274	True	SUCCESS	foldbench_full		False	
7EI7	25	25	0	8888	0	0.8474239110946655	1.85	True	SUCCESS	foldbench_full		False	
7EI8	25	25	0	8888	0	0.8515526652336121	2.094	True	SUCCESS	foldbench_full		False	
7EI9	25	25	0	42	0	0.8243668675422668	1.155	True	SUCCESS	foldbench_full		False	
7EIA	25	25	0	66	0	0.5359361171722412	22.964	True	SUCCESS	foldbench_full		False	
7ELP	25	25	0	42	0	0.705984354019165	34.509	True	SUCCESS	foldbench_full		False	
7ELQ	25	25	0	66	0	0.6984471678733826	34.718	True	SUCCESS	foldbench_full		False	
7ELR	25	25	0	2024	0	0.7056630253791809	34.662	True	SUCCESS	foldbench_full		False	
7ELS	25	25	0	2024	0	0.7134935259819031	34.642	True	SUCCESS	foldbench_full		False	
7EOG	25	25	0	2024	0	0.8280189633369446	8.635	True	SUCCESS	foldbench_full		False	
7EOH	25	25	0	8888	0	0.8090532422065735	8.483	True	SUCCESS	foldbench_full		False	
7EOI	25	25	0	8888	0	0.7429984211921692	7.038	True	SUCCESS	foldbench_full		False	
7EOJ	25	25	0	42	0	0.6909657716751099	7.338	True	SUCCESS	foldbench_full		False	
7EOK	25	25	0	8888	0	0.7961185574531555	8.501	True	SUCCESS	foldbench_full		False	
7EOL	25	25	0	8888	0	0.8278685808181763	8.516	True	SUCCESS	foldbench_full		False	
7EOM	25	25	0	101	0	0.8228936195373535	8.111	True	SUCCESS	foldbench_full		False	
7EON	25	25	0	66	0	0.8215520977973938	8.512	True	SUCCESS	foldbench_full		False	
7EOO	25	25	0	66	0	0.8565992712974548	8.457	True	SUCCESS	foldbench_full		False	
7EOP	25	25	0	42	0	0.8153743743896484	8.941	True	SUCCESS	foldbench_full		False	
7EQJ	25	25	0	42	0	0.2135067135095596	21.888	True	SUCCESS	foldbench_full		False	
7EXY	25	25	0	42	0	0.0051752473227679	4.233	True	SUCCESS	foldbench_full		False	
7EZ0	25	25	0	8888	0	0.5128024220466614	2.959	True	SUCCESS	foldbench_full		False	
7EZ2	25	0	25	8888	0	0.8469646573066711		False	missing_output	unavailable	OST_FAILURE_OTHER	True	NO_CANDIDATE_HAS_VALID_RMSD
7F8Z	25	25	0	2024	0	0.4352977871894836	20.063	True	SUCCESS	foldbench_full		False	
7FHI	25	25	0	66	0	0.8561465740203857	2.745	True	SUCCESS	foldbench_full		False	
7FJ0	25	25	0	2024	0	0.8824606537818909	4.317	True	SUCCESS	foldbench_full		False	
7JJD	25	25	0	66	0	0.1661141216754913	0.395	True	SUCCESS	foldbench_full		False	
7JJE	25	25	0	42	0	0.1645861566066742	0.388	True	SUCCESS	foldbench_full		False	
7JJF	25	25	0	2024	0	0.78377366065979	0.448	True	SUCCESS	foldbench_full		False	
7JJU	25	25	0	42	0	0.8175961375236511	0.314	True	SUCCESS	foldbench_full		False	
7JNH	25	25	0	66	0	0.7871077060699463	8.149	True	SUCCESS	foldbench_full		False	
7JRR	25	25	0	2024	0	0.6030724048614502	11.288	True	SUCCESS	foldbench_full		False	
7JRS	25	25	0	42	0	0.6547160744667053	3.828	True	SUCCESS	foldbench_full		False	
7JRT	25	25	0	42	0	0.5423113107681274	4.179	True	SUCCESS	foldbench_full		False	
7JU1	25	25	0	66	0	0.1165065094828605	3.653	True	SUCCESS	foldbench_full		False	
7K16	25	25	0	42	0	0.4785273969173431	1.181	True	SUCCESS	foldbench_full		False	
7K4L	25	25	0	66	0	0.127274751663208	6.818	True	SUCCESS	foldbench_full		False	
7KD1	25	25	0	8888	0	0.6970431804656982	3.554	True	SUCCESS	foldbench_full		False	
7KGA	25	25	0	8888	0	0.4797345101833343	32.179	True	SUCCESS	foldbench_full		False	
7KJU	25	25	0	8888	0	0.1533658951520919	0.984	True	SUCCESS	foldbench_full		False	
7KUB	25	25	0	8888	0	0.1195821985602378	18.447	True	SUCCESS	foldbench_full		False	
7KUC	25	25	0	42	0	0.0060560144484043	2.177	True	SUCCESS	foldbench_full		False	
7KUD	25	25	0	66	0	0.0069206613115966	0.96	True	SUCCESS	foldbench_full		False	
7KUK	25	25	0	66	0	0.949537456035614	0.261	True	SUCCESS	foldbench_full		False	
7KUM	25	25	0	2024	0	0.9530097842216492	0.311	True	SUCCESS	foldbench_full		False	
7KUN	25	25	0	66	0	0.949922740459442	0.217	True	SUCCESS	foldbench_full		False	
7KUO	25	25	0	66	0	0.9524582624435424	0.653	True	SUCCESS	foldbench_full		False	
7KUP	25	25	0	66	0	0.950278639793396	0.208	True	SUCCESS	foldbench_full		False	
7KVT	25	25	0	101	0	0.6658493280410767	18.383	True	SUCCESS	foldbench_full		False	
7KVU	25	25	0	101	0	0.742213249206543	10.54	True	SUCCESS	foldbench_full		False	
7KVV	25	25	0	42	0	0.7874258756637573	20.014	True	SUCCESS	foldbench_full		False	
7L0Z	25	25	0	42	0	0.8221094608306885	0.347	True	SUCCESS	foldbench_full		False	
7L3R	25	25	0	101	0	0.1760910004377365	0.411	True	SUCCESS	foldbench_full		False	
7LJY	25	25	0	8888	0	0.5901446342468262	7.069	True	SUCCESS	foldbench_full		False	
7LNE	25	25	0	66	0	0.9526543617248536	0.273	True	SUCCESS	foldbench_full		False	
7LNF	25	25	0	8888	0	0.9540647864341736	0.138	True	SUCCESS	foldbench_full		False	
7LNG	25	25	0	101	0	0.952688217163086	0.444	True	SUCCESS	foldbench_full		False	
7LO9	25	25	0	8888	0	0.7077662944793701	12.887	True	SUCCESS	foldbench_full		False	
7LVA	25	25	0	66	0	0.1042266115546226	19.803	True	SUCCESS	foldbench_full		False	
7LYF	25	25	0	2024	0	0.5689858198165894	11.613	True	SUCCESS	foldbench_full		False	
7LYG	25	25	0	42	0	0.1230340972542762	16.456	True	SUCCESS	foldbench_full		False	
7LYJ	25	25	0	101	0	0.5440904498100281	0.315	True	SUCCESS	foldbench_full		False	
7M3V	25	25	0	8888	0	0.6366703510284424	0.229	True	SUCCESS	foldbench_full		False	
7MKT	25	25	0	101	0	0.7676772475242615	8.445	True	SUCCESS	foldbench_full		False	
7MKY	25	25	0	101	0	0.5090596675872803	0.338	True	SUCCESS	foldbench_full		False	
7MLW	25	25	0	66	0	0.560168981552124	2.008	True	SUCCESS	foldbench_full		False	
7OA3	25	25	0	66	0	0.8069025278091431	25.657	True	SUCCESS	foldbench_full		False	
7OAV	25	25	0	101	0	0.8328571319580078	2.289	True	SUCCESS	foldbench_full		False	
7OAW	25	25	0	101	0	0.8436458110809326	1.799	True	SUCCESS	foldbench_full		False	
7OAX	25	25	0	101	0	0.8554952144622803	1.754	True	SUCCESS	foldbench_full		False	
7OUO	25	25	0	42	0	0.1593711078166961	0.501	True	SUCCESS	foldbench_full		False	
7POF	25	25	0	101	0	0.1689039766788482	1.035	True	SUCCESS	foldbench_full		False	
7PS8	25	25	0	66	0	0.6091799139976501	6.92	True	SUCCESS	foldbench_full		False	
7PTK	25	25	0	42	0	0.0818215608596801	34.871	True	SUCCESS	foldbench_full		False	
7PTL	25	25	0	42	0	0.0797450989484787	40.388	True	SUCCESS	foldbench_full		False	
7PTQ	25	25	0	42	0	0.0880661979317665	41.005	True	SUCCESS	foldbench_full		False	
7PTS	25	25	0	42	0	0.0849139839410781	29.76	True	SUCCESS	foldbench_full		False	
7Q48	25	25	0	66	0	0.055469911545515	9.975	True	SUCCESS	foldbench_full		False	
7Q6L	25	25	0	42	0	0.0776612609624862	11.395	True	SUCCESS	foldbench_full		False	
7Q7X	25	25	0	101	0	0.8327691555023193	12.25	True	SUCCESS	foldbench_full		False	
7Q7Y	25	25	0	66	0	0.8518989086151123	11.954	True	SUCCESS	foldbench_full		False	
7Q7Z	25	25	0	8888	0	0.8365653157234192	26.026	True	SUCCESS	foldbench_full		False	
7Q80	25	25	0	101	0	0.7587991952896118	28.059	True	SUCCESS	foldbench_full		False	
7Q81	25	25	0	66	0	0.8596888780593872	11.36	True	SUCCESS	foldbench_full		False	
7Q82	25	25	0	8888	0	0.832321047782898	11.967	True	SUCCESS	foldbench_full		False	
7QA2	25	25	0	2024	0	0.0682252719998359	10.431	True	SUCCESS	foldbench_full		False	
7QDU	25	25	0	8888	0	0.1010371372103691	45.919	True	SUCCESS	foldbench_full		False	
7QP2	25	25	0	66	0	0.1668361723423004	0.709	True	SUCCESS	foldbench_full		False	
7QSH	25	25	0	42	0	0.9239893555641174	0.505	True	SUCCESS	foldbench_full		False	
7QTN	25	25	0	8888	0	0.9411378502845764	0.834	True	SUCCESS	foldbench_full		False	
7QUA	25	25	0	101	0	0.573378324508667	8.921	True	SUCCESS	foldbench_full		False	
7R6N	25	25	0	42	0	0.49685138463974	3.797	True	SUCCESS	foldbench_full		False	
7REX	25	25	0	42	0	0.4226273596286773	18.432	True	SUCCESS	foldbench_full		False	
7RWR	25	25	0	8888	0	0.6826071739196777	5.583	True	SUCCESS	foldbench_full		False	
7SAM	25	25	0	101	0	0.1079064607620239	11.051	True	SUCCESS	foldbench_full		False	
7SHX	25	25	0	42	0	0.0923870205879211	19.833	True	SUCCESS	foldbench_full		False	
7SXP	25	25	0	66	0	0.5138306021690369	3.235	True	SUCCESS	foldbench_full		False	
7TD7	25	25	0	8888	0	0.8985077142715454	2.913	True	SUCCESS	foldbench_full		False	
7TDA	25	25	0	8888	0	0.8337016701698303	2.483	True	SUCCESS	foldbench_full		False	
7TDB	25	25	0	2024	0	0.8733783960342407	2.489	True	SUCCESS	foldbench_full		False	
7TDC	25	25	0	8888	0	0.900109052658081	2.486	True	SUCCESS	foldbench_full		False	
7TZR	25	25	0	42	0	0.5291738510131836	28.372	True	SUCCESS	foldbench_full		False	
7TZS	25	25	0	66	0	0.5435724258422852	28.619	True	SUCCESS	foldbench_full		False	
7TZT	25	25	0	66	0	0.8980371952056885	2.357	True	SUCCESS	foldbench_full		False	
7TZU	25	25	0	8888	0	0.8802242875099182	2.379	True	SUCCESS	foldbench_full		False	
7U4A	25	25	0	101	0	0.5751912593841553	7.113	True	SUCCESS	foldbench_full		False	
7U87	25	25	0	8888	0	0.9479701519012452	0.481	True	SUCCESS	foldbench_full		False	
7U88	25	25	0	2024	0	0.9485554099082948	0.437	True	SUCCESS	foldbench_full		False	
7U89	25	25	0	8888	0	0.9458745121955872	0.465	True	SUCCESS	foldbench_full		False	
7U8A	25	25	0	2024	0	0.942809760570526	0.398	True	SUCCESS	foldbench_full		False	
7U8B	25	25	0	2024	0	0.9500296711921692	0.336	True	SUCCESS	foldbench_full		False	
7UCR	25	25	0	101	0	0.1322633028030395	0.391	True	SUCCESS	foldbench_full		False	
7UGA	25	25	0	101	0	0.11196880787611	7.622	True	SUCCESS	foldbench_full		False	
7UMC	25	25	0	66	0	0.118546538054943	9.402	True	SUCCESS	foldbench_full		False	
7UMD	25	25	0	8888	0	0.130442202091217	12.182	True	SUCCESS	foldbench_full		False	
7UME	25	25	0	2024	0	0.1242968365550041	3.171	True	SUCCESS	foldbench_full		False	
7UQ6	25	25	0	8888	0	0.481583833694458	3.706	True	SUCCESS	foldbench_full		False	
7UR5	25	25	0	2024	0	0.2051206827163696	36.491	True	SUCCESS	foldbench_full		False	
7URI	25	25	0	8888	0	0.1227983832359314	3.525	True	SUCCESS	foldbench_full		False	
7URM	25	25	0	8888	0	0.1227531433105468	4.417	True	SUCCESS	foldbench_full		False	
7UVT	25	25	0	8888	0	0.1600944101810455	6.246	True	SUCCESS	foldbench_full		False	
7UZ0	25	25	0	42	0	0.5035604238510132	1.922	True	SUCCESS	foldbench_full		False	
7V06	25	25	0	2024	0	0.0934717431664466	3.225	True	SUCCESS	foldbench_full		False	
7V9E	25	25	0	2024	0	0.6439520716667175	13.219	True	SUCCESS	foldbench_full		False	
7VFT	25	25	0	66	0	0.0875293016433715	20.692	True	SUCCESS	foldbench_full		False	
7VNV	25	25	0	8888	0	0.4734039604663849	18.466	True	SUCCESS	foldbench_full		False	
7VNW	25	25	0	8888	0	0.5075728893280029	16.242	True	SUCCESS	foldbench_full		False	
7WI9	25	25	0	2024	0	0.8219092488288879	4.438	True	SUCCESS	foldbench_full		False	
7WIA	25	25	0	2024	0	0.1426089853048324	9.758	True	SUCCESS	foldbench_full		False	
7WIB	25	25	0	2024	0	0.8549460172653198	3.33	True	SUCCESS	foldbench_full		False	
7WIE	25	25	0	42	0	0.907218098640442	4.009	True	SUCCESS	foldbench_full		False	
7WIF	25	25	0	2024	0	0.9066374897956848	3.94	True	SUCCESS	foldbench_full		False	
7WII	25	25	0	2024	0	0.9073963165283204	3.932	True	SUCCESS	foldbench_full		False	
7XD3	25	25	0	2024	0	0.517809271812439	12.238	True	SUCCESS	foldbench_full		False	
7XD4	25	25	0	42	0	0.5167711973190308	9.411	True	SUCCESS	foldbench_full		False	
7XD5	25	25	0	66	0	0.8008278608322144	2.686	True	SUCCESS	foldbench_full		False	
7XD6	25	25	0	101	0	0.6009080410003662	19.135	True	SUCCESS	foldbench_full		False	
7XD7	25	25	0	8888	0	0.5446338057518005	6.793	True	SUCCESS	foldbench_full		False	
7XSK	25	25	0	101	0	0.1608880013227462	5.425	True	SUCCESS	foldbench_full		False	
7XSL	25	25	0	101	0	0.1608751863241195	5.32	True	SUCCESS	foldbench_full		False	
7XSM	25	25	0	101	0	0.1608888506889343	5.071	True	SUCCESS	foldbench_full		False	
7XSN	25	25	0	101	0	0.1608890891075134	2.888	True	SUCCESS	foldbench_full		False	
7Y2B	25	25	0	8888	0	0.0075671370141208	11.324	True	SUCCESS	foldbench_full		False	
7Y2P	25	25	0	8888	0	0.6628649234771729	1.539	True	SUCCESS	foldbench_full		False	
7Y8P	25	25	0	101	0	0.9351903200149536	0.928	True	SUCCESS	foldbench_full		False	
7YC8	25	25	0	101	0	0.7584993243217468	4.046	True	SUCCESS	foldbench_full		False	
7YCG	25	25	0	66	0	0.8633604645729065	8.94	True	SUCCESS	foldbench_full		False	
7YCH	25	25	0	66	0	0.8654899597167969	1.709	True	SUCCESS	foldbench_full		False	
7YCI	25	25	0	42	0	0.9239128232002258	2.076	True	SUCCESS	foldbench_full		False	
7YG8	25	25	0	42	0	0.8401493430137634	4.753	True	SUCCESS	foldbench_full		False	
7YG9	25	0	25	42	0	0.873917281627655		False	missing_output	unavailable	OST_FAILURE_OTHER	True	NO_CANDIDATE_HAS_VALID_RMSD
7YGA	25	0	25	42	0	0.8738037347793579		False	missing_output	unavailable	OST_FAILURE_OTHER	True	NO_CANDIDATE_HAS_VALID_RMSD
7YGB	25	25	0	42	0	0.8221102952957153	2.082	True	SUCCESS	foldbench_full		False	
7YGC	25	25	0	66	0	0.8928210139274597	9.072	True	SUCCESS	foldbench_full		False	
7YGD	25	25	0	42	0	0.8389008641242981	2.699	True	SUCCESS	foldbench_full		False	
7ZJ4	25	25	0	2024	0	0.7989147901535034	53.018	True	SUCCESS	foldbench_full		False	
7ZJ5	25	25	0	66	0	0.8114892840385437	37.567	True	SUCCESS	foldbench_full		False	
8AMG	25	25	0	101	0	0.1891374588012695	18.764	True	SUCCESS	foldbench_full		False	
8AMI	25	25	0	42	0	0.4013500511646271	1.391	True	SUCCESS	foldbench_full		False	
8AMJ	25	25	0	42	0	0.1609086543321609	0.942	True	SUCCESS	foldbench_full		False	
